qa_id,category,mode,vsw,top_k,similarity_threshold,recall_at_1,recall_at_3,recall_at_5,recall_at_10,mrr,ndcg_at_10,refusal_correct,faithfulness,relevance,completeness,faithfulness_reason,relevance_reason,completeness_reason,retrieve_es_ms,generate_ms,total_ms,llm_calls,embedding_calls
theme-003,cross_paragraph_theme,vector,0.3,5,0.1,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.9674679834891693,False,5,5,5,**完整 4.99/5.79/6.72 + 同比增长率**,完整回答盈利预测和估值,完整覆盖,6024.9854889989365,52382.29498299188,58419.78964599548,1,1
theme-003,cross_paragraph_theme,local,0.0,5,0.1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.2960819109658652,False,5,5,5,**4.99/5.79/6.72+PE 17.9/15.4/13.3+增持评级完整**,完整回答盈利预测和估值,完整覆盖,2161.5381479787175,23666.596581984777,25850.72975800722,1,1
theme-003,cross_paragraph_theme,vector,0.5,5,0.1,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.9674679834891693,False,5,5,5,**完整 4.99/5.79/6.72 + 同比增长率**,完整回答盈利预测和估值,完整覆盖,8353.088586998638,55052.181625011144,63417.416398995556,1,1
theme-003,cross_paragraph_theme,vector,0.95,5,0.1,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7039180890341347,False,5,5,5,**完整 4.99/5.79/6.72 + 同比增长率**,完整回答盈利预测和估值,完整覆盖,6948.677095002495,33056.1186959967,40013.88283999404,1,1
theme-003,cross_paragraph_theme,vector,0.7,5,0.1,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.9060254355346823,False,5,5,5,**完整 4.99/5.79/6.72 + 同比增长率**,完整回答盈利预测和估值,完整覆盖,6906.311812985223,39242.80176497996,46157.18267299235,1,1
theme-003,cross_paragraph_theme,local,0.3,5,0.1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.2960819109658652,False,5,5,5,**4.99/5.79/6.72+PE 17.9/15.4/13.3+增持评级完整**,完整回答盈利预测和估值,完整覆盖,1860.1462020014878,16465.51883101347,18338.391641998896,1,1
theme-003,cross_paragraph_theme,local,0.7,5,0.1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.2960819109658652,False,5,5,5,**4.99/5.79/6.72+PE 17.9/15.4/13.3+增持评级完整**,完整回答盈利预测和估值,完整覆盖,1416.9909449992701,20356.469880993245,21787.72218999802,1,1
theme-003,cross_paragraph_theme,local,0.5,5,0.1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.2960819109658652,False,5,5,5,**4.99/5.79/6.72+PE 17.9/15.4/13.3+增持评级完整**,完整回答盈利预测和估值,完整覆盖,1625.054578005802,16121.611078007845,17759.392970998306,1,1
theme-003,cross_paragraph_theme,local,0.95,5,0.1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.2960819109658652,False,5,5,5,**4.99/5.79/6.72+PE 17.9/15.4/13.3+增持评级完整**,完整回答盈利预测和估值,完整覆盖,1763.1502959993668,18264.9244510103,20040.04481600714,1,1
theme-003,cross_paragraph_theme,global,0.0,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,3,2,提及评级和PE方法但缺数字预测,部分回答评级和方法,缺归母净利润4.99/5.79/6.72预测、PE 17.9/15.4/13.3具体值,7618.464617989957,75131.65731201298,82763.86946701678,1,1
theme-003,cross_paragraph_theme,global,0.5,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,3,2,提及评级和PE方法但缺数字预测,部分回答评级和方法,缺归母净利润4.99/5.79/6.72预测、PE 17.9/15.4/13.3具体值,2765.135352005018,19358.817491010996,22133.719133009436,1,1
theme-003,cross_paragraph_theme,global,0.95,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,3,2,提及评级和PE方法但缺数字预测,部分回答评级和方法,缺归母净利润4.99/5.79/6.72预测、PE 17.9/15.4/13.3具体值,3097.8283979929984,15143.73159801471,18247.212261980167,1,1
theme-003,cross_paragraph_theme,global,0.3,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,3,2,提及评级和PE方法但缺数字预测,部分回答评级和方法,缺归母净利润4.99/5.79/6.72预测、PE 17.9/15.4/13.3具体值,2898.884166002972,12535.545644001104,15440.332669008058,1,1
theme-003,cross_paragraph_theme,global,0.7,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,3,2,提及评级和PE方法但缺数字预测,部分回答评级和方法,缺归母净利润4.99/5.79/6.72预测、PE 17.9/15.4/13.3具体值,3208.436693996191,18402.590454003075,21619.147911987966,1,1
theme-004,cross_paragraph_theme,vector,0.0,5,0.1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,False,5,5,4,基于retrieved,完整回答竞争优势,客户/技术充分，但'盈利能力提升'维度略弱,2434.0719399915542,29351.37576100533,31793.553578987485,1,1
theme-004,cross_paragraph_theme,vector,0.5,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,4,基于retrieved,完整回答竞争优势,客户/技术充分，但'盈利能力提升'维度略弱,1995.3947539906949,50157.281615014654,52163.650911010336,1,1
theme-004,cross_paragraph_theme,vector,0.3,5,0.1,0.0,0.0,0.3333333333333333,0.3333333333333333,0.25,0.20210734650054757,False,5,5,4,基于retrieved,完整回答竞争优势,客户/技术充分，但'盈利能力提升'维度略弱,4477.869691996602,28388.38348397985,32881.048217008356,1,1
theme-004,cross_paragraph_theme,vector,0.7,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,4,基于retrieved,完整回答竞争优势,客户/技术充分，但'盈利能力提升'维度略弱,3754.893626028206,40894.18710200698,44657.360985991545,1,1
theme-004,cross_paragraph_theme,vector,0.95,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,4,基于retrieved,完整回答竞争优势,客户/技术充分，但'盈利能力提升'维度略弱,4527.787027996965,56785.7153689838,61323.30270399689,1,1
theme-004,cross_paragraph_theme,local,0.0,5,0.1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,False,5,5,4,基于retrieved,完整回答竞争优势,覆盖技术+客户+多元布局但'盈利能力提升'角度略弱,2571.0332189919427,52833.99312599795,55419.76904499461,1,1
theme-004,cross_paragraph_theme,local,0.7,5,0.1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,False,5,5,4,基于retrieved,完整回答竞争优势,覆盖技术+客户+多元布局但'盈利能力提升'角度略弱,2929.6371939999517,43687.75183300022,46629.057644022396,1,1
theme-004,cross_paragraph_theme,local,0.5,5,0.1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,False,5,5,4,基于retrieved,完整回答竞争优势,覆盖技术+客户+多元布局但'盈利能力提升'角度略弱,2318.8242450123653,56814.99881402124,59145.556135015795,1,1
theme-004,cross_paragraph_theme,local,0.3,5,0.1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,False,5,5,4,基于retrieved,完整回答竞争优势,覆盖技术+客户+多元布局但'盈利能力提升'角度略弱,2305.936449993169,47911.2336950202,50229.1546179913,1,1
theme-004,cross_paragraph_theme,local,0.95,5,0.1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,False,5,5,4,基于retrieved,完整回答竞争优势,覆盖技术+客户+多元布局但'盈利能力提升'角度略弱,2269.2784139944706,49610.94971498824,51904.18256397243,1,1
theme-004,cross_paragraph_theme,global,0.0,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,4,技术/客户/方向均基于retrieved,完整回答竞争优势,覆盖技术+多元布局，部分版本缺盈利能力或客户结构维度,10694.30847800686,59338.77202498843,70052.29409801541,1,1
theme-004,cross_paragraph_theme,global,0.95,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,4,技术/客户/方向均基于retrieved,完整回答竞争优势,覆盖技术+多元布局，部分版本缺盈利能力或客户结构维度,12672.707271995023,37457.066381000914,50143.52860400686,1,1
theme-004,cross_paragraph_theme,global,0.7,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,4,技术/客户/方向均基于retrieved,完整回答竞争优势,覆盖技术+多元布局，部分版本缺盈利能力或客户结构维度,12945.32805099152,41836.31741302088,54795.5157480028,1,1
theme-004,cross_paragraph_theme,global,0.3,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,4,技术/客户/方向均基于retrieved,完整回答竞争优势,覆盖技术+多元布局，部分版本缺盈利能力或客户结构维度,11075.712474004831,38588.28467899002,49676.747528021224,1,1
theme-004,cross_paragraph_theme,global,0.5,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,4,技术/客户/方向均基于retrieved,完整回答竞争优势,覆盖技术+多元布局，部分版本缺盈利能力或客户结构维度,9886.809859017376,38523.28237501206,48425.292977975914,1,1
refuse-001,refusal,vector,0.0,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,True,5,5,5,正确拒答,拒答=正确响应,gold=null,5836.183222010732,20239.89151098067,26087.14577599312,1,1
refuse-001,refusal,vector,0.7,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答,拒答=正确响应,gold=null,5502.0280629978515,20786.78913100157,26298.681692016544,1,1
refuse-001,refusal,vector,0.5,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答,拒答=正确响应,gold=null,5800.210734014399,15712.118322990136,21523.212455998873,1,1
refuse-001,refusal,vector,0.3,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,True,5,5,5,正确拒答,拒答=正确响应,gold=null,5376.943506998941,15568.010841001524,20955.817729991395,1,1
refuse-001,refusal,vector,0.95,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答,拒答=正确响应,gold=null,7359.439260006184,20737.946941982955,28111.88184900675,1,1
refuse-001,refusal,local,0.0,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答+给出已有信息说明,拒答=正确响应,gold=null,2636.867938999785,19058.161243010545,21708.515950012952,1,1
refuse-001,refusal,local,0.3,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答+给出已有信息说明,拒答=正确响应,gold=null,2436.116567987483,15001.067502016667,17454.278834018623,1,1
refuse-001,refusal,local,0.5,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答+给出已有信息说明,拒答=正确响应,gold=null,2103.7810269917827,15976.08717699768,18095.266435004305,1,1
refuse-001,refusal,local,0.7,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答+给出已有信息说明,拒答=正确响应,gold=null,2040.8557289920282,15083.858448982937,17143.616776011186,1,1
refuse-001,refusal,local,0.95,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答+给出已有信息说明,拒答=正确响应,gold=null,2129.6421750157606,10424.040711979615,12574.35308699496,1,1
refuse-001,refusal,global,0.0,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,True,5,5,5,正确拒答，无编造CEO姓名/任职时间,拒答=正确响应（gold=null）,gold=null，拒答即完美覆盖,3548.5589489981066,14733.08308099513,18290.213560016127,1,1
refuse-001,refusal,global,0.7,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,True,5,5,5,正确拒答，无编造CEO姓名/任职时间,拒答=正确响应（gold=null）,gold=null，拒答即完美覆盖,2585.611043003155,12505.985692987451,15100.683890021173,1,1
refuse-001,refusal,global,0.3,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,True,5,5,5,正确拒答，无编造CEO姓名/任职时间,拒答=正确响应（gold=null）,gold=null，拒答即完美覆盖,3405.871422000928,12567.185452993726,15980.433446005918,1,1
refuse-001,refusal,global,0.5,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,True,5,5,5,正确拒答，无编造CEO姓名/任职时间,拒答=正确响应（gold=null）,gold=null，拒答即完美覆盖,3296.921494009439,19265.154819004238,22572.609497990925,1,1
refuse-001,refusal,global,0.95,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,True,5,5,5,正确拒答，无编造CEO姓名/任职时间,拒答=正确响应（gold=null）,gold=null，拒答即完美覆盖,3345.9972929849755,14845.182169985492,18200.24512798409,1,1
refuse-002,refusal,vector,0.0,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答+说明已有数据范围,拒答=正确响应,gold=null,7184.243884024909,10940.900048997719,18137.878765992355,1,1
refuse-002,refusal,vector,0.3,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答+说明已有数据范围,拒答=正确响应,gold=null,6900.933294993592,13413.948534987867,20326.334674988175,1,1
refuse-002,refusal,vector,0.5,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答+说明已有数据范围,拒答=正确响应,gold=null,6913.7987199937925,17690.392339980463,24619.266793015413,1,1
refuse-002,refusal,vector,0.7,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答+说明已有数据范围,拒答=正确响应,gold=null,5698.4779560007155,14230.335625004955,19940.952342993114,1,1
refuse-002,refusal,vector,0.95,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答+说明已有数据范围,拒答=正确响应,gold=null,5541.443018009886,22547.39172302652,28098.569891008083,1,1
refuse-002,refusal,local,0.0,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答+给出已有信息说明,拒答=正确响应,gold=null,1914.1758419864345,14402.992717019515,16329.525175999152,1,1
refuse-002,refusal,local,0.3,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答+给出已有信息说明,拒答=正确响应,gold=null,2126.980518019991,13111.610521009425,15253.558189986506,1,1
refuse-002,refusal,local,0.95,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答+给出已有信息说明,拒答=正确响应,gold=null,2116.031120007392,15155.4286449973,17283.766230015317,1,1
refuse-002,refusal,local,0.7,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答+给出已有信息说明,拒答=正确响应,gold=null,2177.3278250184376,18240.55204601609,20430.47660900629,1,1
refuse-002,refusal,local,0.5,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答+给出已有信息说明,拒答=正确响应,gold=null,2822.2901560075115,14222.67485500197,17056.837951997295,1,1
refuse-002,refusal,global,0.0,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,True,5,5,5,正确拒答，无编造员工数,拒答=正确响应,gold=null，拒答即完美覆盖,4301.811452984111,22899.614253023174,27208.582590013975,1,1
refuse-002,refusal,global,0.7,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,True,5,5,5,正确拒答，无编造员工数,拒答=正确响应,gold=null，拒答即完美覆盖,3686.292594007682,11813.324963994091,15508.47945298301,1,1
refuse-002,refusal,global,0.3,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,True,5,5,5,正确拒答，无编造员工数,拒答=正确响应,gold=null，拒答即完美覆盖,3396.6791839920916,35035.77128399047,38439.78329599486,1,1
refuse-002,refusal,global,0.95,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,True,5,5,5,正确拒答，无编造员工数,拒答=正确响应,gold=null，拒答即完美覆盖,3598.7314600206446,13816.725176991895,17422.69206402125,1,1
refuse-002,refusal,global,0.5,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,True,5,5,5,正确拒答，无编造员工数,拒答=正确响应,gold=null，拒答即完美覆盖,3183.488884009421,11271.21024299413,14461.796057003085,1,1
refuse-003,refusal,vector,0.0,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答+列出已有信息范围,拒答=正确响应,gold=null,2796.029865014134,20005.34080498619,22810.609741020016,1,1
refuse-003,refusal,vector,0.95,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答+列出已有信息范围,拒答=正确响应,gold=null,2412.7124839869794,20597.193865978625,23018.69569401606,1,1
refuse-003,refusal,vector,0.5,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答+列出已有信息范围,拒答=正确响应,gold=null,2348.1933750153985,15688.390944007551,18044.803280005,1,1
refuse-003,refusal,vector,0.7,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答+列出已有信息范围,拒答=正确响应,gold=null,2081.910970999161,17291.953476989875,19381.2330920191,1,1
refuse-003,refusal,vector,0.3,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答+列出已有信息范围,拒答=正确响应,gold=null,2325.2078190271277,17296.85914798756,19632.78604997322,1,1
refuse-003,refusal,local,0.0,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答+列出 retrieved 范围,拒答=正确响应,gold=null,1631.0074609937146,15012.978151004063,16660.174488992197,1,1
refuse-003,refusal,local,0.5,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答+列出 retrieved 范围,拒答=正确响应,gold=null,1552.6947400067002,18357.052064005984,19929.314375011018,1,1
refuse-003,refusal,local,0.95,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答+列出 retrieved 范围,拒答=正确响应,gold=null,2327.6808020018507,17459.715823002625,19804.817650991026,1,1
refuse-003,refusal,local,0.7,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答+列出 retrieved 范围,拒答=正确响应,gold=null,2426.170718012145,14351.278062997153,16789.966293988982,1,1
refuse-003,refusal,local,0.3,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答+列出 retrieved 范围,拒答=正确响应,gold=null,2198.207203007769,16855.831227003364,19073.676433996297,1,1
refuse-003,refusal,global,0.0,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,True,5,5,5,正确拒答（含空答案视为隐式拒答）,拒答=正确响应,gold=null，拒答即完美覆盖,3640.5304100189824,28740.41468600626,32388.559265004005,1,1
refuse-003,refusal,global,0.7,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,True,5,5,5,正确拒答（含空答案视为隐式拒答）,拒答=正确响应,gold=null，拒答即完美覆盖,3018.0887470196467,18130.743021989474,21155.70464299526,1,1
refuse-003,refusal,global,0.95,5,0.1,,,,,0.0,0.0,False,5,5,5,正确拒答（含空答案视为隐式拒答）,拒答=正确响应,gold=null，拒答即完美覆盖,,,,,
refuse-003,refusal,global,0.5,5,0.1,,,,,0.0,0.0,False,5,5,5,正确拒答（含空答案视为隐式拒答）,拒答=正确响应,gold=null，拒答即完美覆盖,,,,,
refuse-003,refusal,global,0.3,5,0.1,,,,,0.0,0.0,False,5,5,5,正确拒答（含空答案视为隐式拒答）,拒答=正确响应,gold=null，拒答即完美覆盖,,,,,
refuse-004,refusal,vector,0.0,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答,拒答=正确响应,gold=null,7593.425773986382,3029.8613639897667,10633.748339983867,1,1
refuse-004,refusal,vector,0.3,5,0.1,,,,,0.0,0.0,False,5,5,5,正确拒答,拒答=正确响应,gold=null,,,,,
refuse-004,refusal,vector,0.5,5,0.1,,,,,0.0,0.0,False,5,5,5,正确拒答,拒答=正确响应,gold=null,,,,,
refuse-004,refusal,vector,0.7,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答,拒答=正确响应,gold=null,7464.798380999127,3151.036800991278,10628.373117011506,1,1
refuse-004,refusal,vector,0.95,5,0.1,,,,,0.0,0.0,False,5,5,5,正确拒答,拒答=正确响应,gold=null,,,,,
refuse-004,refusal,local,0.0,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答+给出已有信息说明,拒答=正确响应,gold=null,4657.508720993064,3209.638227010146,7879.967543005478,1,1
refuse-004,refusal,local,0.3,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答+给出已有信息说明,拒答=正确响应,gold=null,4484.940591995837,4133.814969012747,8640.299014979973,1,1
refuse-004,refusal,local,0.5,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答+给出已有信息说明,拒答=正确响应,gold=null,4681.125236005755,3785.4393669986166,8489.316068997141,1,1
refuse-004,refusal,local,0.95,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答+给出已有信息说明,拒答=正确响应,gold=null,4679.442985012429,3397.240849008085,8090.815720002865,1,1
refuse-004,refusal,local,0.7,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答+给出已有信息说明,拒答=正确响应,gold=null,3455.151415982982,3035.0422259944025,6504.036113008624,1,1
refuse-004,refusal,global,0.0,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,True,5,5,5,正确拒答，无编造控股人姓名,拒答=正确响应,gold=null，拒答即完美覆盖,5442.929532000562,3801.2839009752497,9249.972950987285,1,1
refuse-004,refusal,global,0.95,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,True,5,5,5,正确拒答，无编造控股人姓名,拒答=正确响应,gold=null，拒答即完美覆盖,4381.228227983229,1808.126067975536,6201.200829993468,1,1
refuse-004,refusal,global,0.7,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,True,5,5,5,正确拒答，无编造控股人姓名,拒答=正确响应,gold=null，拒答即完美覆盖,4326.65932099917,1778.2069109962322,6115.577688993653,1,1
refuse-004,refusal,global,0.3,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,True,5,5,5,正确拒答，无编造控股人姓名,拒答=正确响应,gold=null，拒答即完美覆盖,3348.7740640121046,3653.6348599765915,7009.464915987337,1,1
refuse-004,refusal,global,0.5,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,True,5,5,5,正确拒答，无编造控股人姓名,拒答=正确响应,gold=null，拒答即完美覆盖,3772.193935990799,2570.8358289848547,6349.560636997921,1,1
